year,master_chronology,SLC01B
1778,0.61058642,2.767813643
1779,1.50744405,2.170900298
1780,1.4885024,0.243487039
1781,0.41062662,0.004346666
1782,-0.291773,-0.215046916
1783,1.38177596,1.668628848
1784,2.12745041,2.489597943
1785,2.01290169,2.169819896
1786,0.9113422,1.304669747
1787,0.62391176,1.567632401
1788,0.41129349,0.744599334
1789,0.78787343,0.565442169
1790,-1.0655554,-0.587648426
1791,1.15800789,1.246356814
1792,1.09982389,-0.272311773
1793,1.94278553,0.57766415
1794,0.10950475,-0.581722678
1795,1.55318123,0.764354006
1796,0.95282945,1.238099749
1797,0.78039118,0.6980595
1798,0.52573437,1.287893094
1799,1.453157,2.114935155
1800,1.56390075,0.715560251
1801,0.88383368,1.191546991
1802,1.68882975,2.371838454
1803,0.60254853,1.309996337
1804,2.04463417,1.881858432
1805,0.90436038,-0.013454182
1806,-0.3294019,-0.44553313
1807,0.49244664,1.974569414
1808,-0.0064888,0.057261871
1809,1.33270282,1.483306876
1810,1.77969428,1.440444015
1811,1.5396454,0.945649617
1812,0.9735593,0.641521645
1813,0.79244063,0.524485064
1814,0.2738758,1.119684797
1815,2.15850908,2.192739843
1816,2.28206189,1.172639596
1817,1.38293722,1.537600593
1818,1.0880557,1.323121487
1819,0.20795981,-0.164350124
1820,-0.2748426,0.257778214
1821,1.02086512,1.84585372
1822,0.32979055,0.880688285
1823,0.54313582,1.315545019
1824,1.48662413,1.500537357
1825,1.0567311,1.244067138
1826,0.59467851,0.013261134
1827,1.09949739,0.427315675
1828,1.06684364,0.862851818
1829,0.325766,-0.255202642
1830,0.95347361,0.742254567
1831,1.35044297,2.334094122
1832,1.19365486,1.350579385
1833,1.93025973,2.275595597
1834,0.80209846,0.739656928
1835,1.37932635,-0.058403899
1836,0.22155837,0.530423366
1837,1.77152905,2.456739475
1838,1.08235686,1.201528913
1839,2.08999633,2.453227887
1840,1.07440516,0.879317385
1841,-0.430468,-0.456066669
1842,-0.1102514,-0.338255889
1843,0.06852848,0.546368511
1844,1.01821553,1.48980624
1845,1.31392067,1.687470869
1846,1.61855335,1.946024581
1847,-0.6791819,0.099541716
1848,0.5894996,1.1092034
1849,0.95217467,2.397948052
1850,1.58996733,0.384328506
1851,0.769886,0.413701876
1852,1.80648463,0.612398498
1853,1.13992948,1.133264131
1854,0.83608876,1.07800741
1855,0.58126879,1.203257622
1856,0.97348405,1.490985527
1857,1.09087747,0.833808543
1858,1.6955597,1.490969082
1859,1.13819515,1.762830692
1860,0.94143217,0.7365773
1861,1.16286766,1.201457968
1862,0.44930745,1.421231698
1863,-0.2501591,-0.933106758
1864,-0.3469789,-0.13190231
1865,0.83491187,1.781829441
1866,0.9143749,0.063123623
1867,1.2423786,1.489360563
1868,2.40829634,1.223551108
1869,1.59231896,1.127789612
1870,1.17019402,1.779021259
1871,1.21517486,0.580524844
1872,0.12333934,0.064131386
1873,-0.0411771,1.408684484
1874,1.63542743,2.165783887
1875,1.74094955,1.716461651
1876,1.46773255,1.770585702
1877,1.48237415,2.676524285
1878,0.34432659,-0.109887407
1879,0.49002865,0.136524947
1880,0.85630012,-0.03222148
1881,-0.0945962,-1.064488924
1882,1.11953592,0.50559545
1883,0.94844387,1.01100281
1884,1.24329913,1.222520542
1885,1.70078112,1.23039799
1886,1.03822483,0.980954236
1887,0.8638879,1.417187281
1888,1.6215622,3.306943436
1889,1.78934977,1.769792128
1890,1.15613201,1.128171047
1891,1.60879796,2.644959991
1892,0.91649776,-0.86150745
1893,-0.4634145,-1.117226997
1894,0.43436926,0.87403532
1895,-0.4838871,-0.402062723
1896,0.92917536,1.389625648
1897,0.99605703,1.559812419
1898,2.51858718,2.662646784
1899,2.23376248,1.512016258
1900,0.47258049,0.229401238
1901,1.37007857,0.916977741
1902,0.20384265,0.358052332
1903,1.14818802,1.441168884
1904,-0.5688825,-0.501860134
1905,1.29550367,0.630936883
1906,1.22150597,1.451291294
1907,1.45383052,0.711894849
1908,1.61026832,2.023799247
1909,1.01452682,1.496047479
1910,0.22037612,0.024275103
1911,0.37682398,0.658185395
1912,1.02100174,1.760330755
1913,0.77573025,1.300482145
1914,1.26316179,0.626070322
1915,1.96438629,2.164371218
1916,0.84945491,1.214027394
1917,1.26117402,0.34993354
1918,0.37297669,0.425031113
1919,1.03886397,2.088589627
1920,1.20308054,2.268485079
1921,0.97078937,0.678324715
1922,1.21782896,1.160577433
1923,0.42308588,-0.20009504
1924,1.12904006,0.810403535
1925,-0.3847848,-1.016004015
1926,1.1575067,0.911902465
1927,0.73938782,1.049997462
1928,1.07839563,1.111830499
1929,1.13466925,1.262539839
1930,1.32630016,1.050092705
1931,1.50327352,1.05279538
1932,1.66712168,3.011912495
1933,1.21125836,0.743485226
1934,0.22262342,-0.030752066
1935,1.73745724,1.273721185
1936,1.38994787,1.247509937
1937,1.1004135,2.039402737
1938,0.75748338,0.984027353
1939,-0.2804868,-0.044060809
1940,1.17584809,0.963925971
1941,1.83135523,2.072881431
1942,1.51209948,1.304542072
1943,-0.5510608,-0.950791836
1944,1.70765237,1.173807077
1945,2.44029852,1.467087532
1946,1.18354678,1.042313149
1947,0.81741256,0.407448353
1948,-0.1685553,0.663924732
1949,1.39155525,2.088648889
1950,1.12772636,3.23648868
1951,-0.5349777,-1.242589938
1952,2.41441154,2.27559227
1953,1.06854289,0.497562694
1954,-1.1914395,-1.240372289
1955,1.2049436,1.326605978
1956,-0.0068992,0.106767184
1957,1.45333838,1.989437505
1958,1.66017899,1.480076444
1959,1.81588023,2.962795513
1960,1.02244323,3.143736967
1961,-0.3154332,-1.234191244
1962,0.67273861,2.179437287
1963,0.64563781,-1.230199622
1964,1.78845444,1.574111453
1965,1.95557082,2.382295079
1966,1.4409442,1.0042873
1967,0.63686744,-1.221604991
1968,2.50469109,1.774070267
1969,0.91246684,-1.222039428
1970,1.39053399,1.479817218
1971,-0.7662964,-1.226803424
1972,0.46708889,2.227463018
1973,1.80253136,2.570673537
1974,-0.5905961,-1.234585068
1975,1.42167458,2.463896394
1976,0.79552698,1.394819155
1977,0.16591422,-0.182611453
1978,1.05371483,1.647994135
1979,2.22844217,2.177017043
1980,0.39113909,0.189947163
1981,1.07893289,1.331117882
1982,-0.579234,-0.40007499
1983,1.05850647,0.987298782
1984,1.84393586,1.123664205
1985,1.86869703,0.937840996
1986,1.38623287,0.727121586
1987,1.85825877,2.904030177
1988,0.94934907,1.968923095
1989,0.36996569,1.085509381
1990,-0.1894764,-0.704121528
1991,1.44604178,1.603772474
1992,1.56904308,1.168856024
1993,1.38907045,1.243103376
1994,-0.2785756,-0.098164106
1995,1.41971508,1.34424311
