year,master_chronology,SLC06A
1774,0.42540785,0.413595208
1775,0.89859812,0.116210197
1776,0.38564627,0.155668606
1777,0.5418442,0.647418431
1778,0.61058642,2.045551571
1779,1.50744405,1.46709393
1780,1.4885024,0.513405655
1781,0.41062662,0.506160214
1782,-0.291773,-1.133139861
1783,1.38177596,1.571644409
1784,2.12745041,3.391776272
1785,2.01290169,0.793710332
1786,0.9113422,1.292390252
1787,0.62391176,2.216782122
1788,0.41129349,1.24219398
1789,0.78787343,1.420462354
1790,-1.0655554,-0.56551484
1791,1.15800789,1.03806969
1792,1.09982389,0.842106956
1793,1.94278553,1.848061758
1794,0.10950475,-0.343889918
1795,1.55318123,1.153676516
1796,0.95282945,0.902449975
1797,0.78039118,0.260578309
1798,0.52573437,0.104283408
1799,1.453157,0.865241644
1800,1.56390075,1.639525875
1801,0.88383368,0.977989414
1802,1.68882975,2.478756119
1803,0.60254853,0.71337292
1804,2.04463417,2.601100804
1805,0.90436038,1.063169292
1806,-0.3294019,0.36776141
1807,0.49244664,2.534858828
1808,-0.0064888,-0.316593536
1809,1.33270282,1.22374805
1810,1.77969428,0.78745717
1811,1.5396454,1.735450406
1812,0.9735593,0.622979823
1813,0.79244063,-0.30332949
1814,0.2738758,0.236434089
1815,2.15850908,0.414492501
1816,2.28206189,1.596558791
1817,1.38293722,0.790336717
1818,1.0880557,1.320124047
1819,0.20795981,0.136843121
1820,-0.2748426,0.349743958
1821,1.02086512,2.62631986
1822,0.32979055,0.627975526
1823,0.54313582,-0.091630895
1824,1.48662413,3.220824831
1825,1.0567311,1.444805647
1826,0.59467851,0.843403265
1827,1.09949739,0.769801704
1828,1.06684364,1.120242121
1829,0.325766,0.233267148
1830,0.95347361,0.626099368
1831,1.35044297,2.273567145
1832,1.19365486,1.786158818
1833,1.93025973,2.269720732
1834,0.80209846,0.428311374
1835,1.37932635,0.898948136
1836,0.22155837,0.146782306
1837,1.77152905,1.274989627
1838,1.08235686,0.64021394
1839,2.08999633,0.783006032
1840,1.07440516,0.840157548
1841,-0.430468,-0.145469813
1842,-0.1102514,-1.108106815
1843,0.06852848,0.836368969
1844,1.01821553,0.436203787
1845,1.31392067,0.808809349
1846,1.61855335,3.123665633
1847,-0.6791819,-0.612692297
1848,0.5894996,1.095076803
1849,0.95217467,1.279904956
1850,1.58996733,1.786796153
1851,0.769886,1.283439307
1852,1.80648463,2.382108356
1853,1.13992948,1.237126163
1854,0.83608876,1.303557378
1855,0.58126879,0.86638035
1856,0.97348405,0.834980431
1857,1.09087747,1.143343854
1858,1.6955597,1.416579962
1859,1.13819515,0.968278007
1860,0.94143217,0.803616686
1861,1.16286766,1.062447266
1862,0.44930745,0.399581041
1863,-0.2501591,-0.397479574
1864,-0.3469789,-0.287440927
1865,0.83491187,0.602543747
1866,0.9143749,0.039215771
1867,1.2423786,2.341626841
1868,2.40829634,1.961430994
1869,1.59231896,2.376574966
1870,1.17019402,1.603786084
1871,1.21517486,1.256723031
1872,0.12333934,-0.66001557
1873,-0.0411771,0.250899786
1874,1.63542743,1.038136634
1875,1.74094955,2.093523292
1876,1.46773255,1.483080216
1877,1.48237415,2.346963823
1878,0.34432659,0.085880849
1879,0.49002865,-0.065178612
1880,0.85630012,0.610017745
1881,-0.0945962,-0.526643176
1882,1.11953592,1.972089993
1883,0.94844387,1.942570518
1884,1.24329913,1.430837381
1885,1.70078112,1.655582696
1886,1.03822483,0.988174481
1887,0.8638879,0.9340151
1888,1.6215622,2.308423081
1889,1.78934977,1.734454681
1890,1.15613201,1.038977464
1891,1.60879796,2.071622976
1892,0.91649776,0.423535599
1893,-0.4634145,-1.599830916
1894,0.43436926,0.557251858
1895,-0.4838871,-0.533933195
1896,0.92917536,0.332658898
1897,0.99605703,0.945584969
1898,2.51858718,1.441810401
1899,2.23376248,2.051040682
1900,0.47258049,0.716434989
1901,1.37007857,2.221515979
1902,0.20384265,-0.480063183
1903,1.14818802,0.366727333
1904,-0.5688825,-0.668216131
1905,1.29550367,1.235171916
1906,1.22150597,2.170009422
1907,1.45383052,1.90864654
1908,1.61026832,2.604952988
1909,1.01452682,2.666801197
1910,0.22037612,1.129770604
1911,0.37682398,-0.168214269
1912,1.02100174,0.108868113
1913,0.77573025,1.004156318
1914,1.26316179,0.619920614
1915,1.96438629,1.487025987
1916,0.84945491,0.33785714
1917,1.26117402,1.5046122
1918,0.37297669,-0.641734971
1919,1.03886397,0.824958892
1920,1.20308054,0.731794077
1921,0.97078937,1.942477484
1922,1.21782896,2.195917751
1923,0.42308588,-0.054904069
1924,1.12904006,0.892844921
1925,-0.3847848,-1.913976536
1926,1.1575067,2.616191768
1927,0.73938782,0.562123744
1928,1.07839563,4.093665638
1929,1.13466925,1.372835774
1930,1.32630016,0.759633861
1931,1.50327352,1.347578338
1932,1.66712168,1.390941655
1933,1.21125836,1.139525985
1934,0.22262342,-0.000551006
1935,1.73745724,0.534584594
1936,1.38994787,0.888031526
1937,1.1004135,0.959546139
1938,0.75748338,1.106074769
1939,-0.2804868,-1.114265409
1940,1.17584809,1.824579319
1941,1.83135523,1.591978087
1942,1.51209948,2.055409239
1943,-0.5510608,-1.179957971
1944,1.70765237,2.270794231
1945,2.44029852,2.141038009
1946,1.18354678,1.994854919
1947,0.81741256,0.278693661
1948,-0.1685553,0.462406995
1949,1.39155525,1.139477316
1950,1.12772636,2.528031235
1951,-0.5349777,-0.356841707
1952,2.41441154,2.838130929
1953,1.06854289,0.829459609
1954,-1.1914395,-1.903702172
1955,1.2049436,1.12755191
1956,-0.0068992,-0.209044462
1957,1.45333838,0.254181667
1958,1.66017899,1.132949175
1959,1.81588023,1.251074212
1960,1.02244323,2.722443675
1961,-0.3154332,-1.11593258
1962,0.67273861,1.245015892
1963,0.64563781,0.736607637
1964,1.78845444,1.772218236
1965,1.95557082,1.75658031
1966,1.4409442,0.740975915
1967,0.63686744,0.160533515
1968,2.50469109,2.560575694
1969,0.91246684,3.498361907
1970,1.39053399,1.613100361
1971,-0.7662964,-0.140847993
1972,0.46708889,0.368234445
1973,1.80253136,1.776430987
1974,-0.5905961,-1.437345668
1975,1.42167458,0.454249382
1976,0.79552698,0.219472183
1977,0.16591422,0.24902427
1978,1.05371483,1.158754529
1979,2.22844217,2.130094681
1980,0.39113909,2.443855899
1981,1.07893289,0.930209711
1982,-0.579234,1.063234277
1983,1.05850647,0.31737359
1984,1.84393586,0.55279609
1985,1.86869703,1.567890786
1986,1.38623287,1.00459053
1987,1.85825877,2.188812636
1988,0.94934907,1.387158002
1989,0.36996569,0.572764409
1990,-0.1894764,0.235986221
1991,1.44604178,0.5463582
1992,1.56904308,1.213631716
1993,1.38907045,1.927464856
1994,-0.2785756,-0.046800824
1995,1.41971508,1.612223818
