year,master_chronology,SLC01A
1780,1.4885024,NA
1781,0.41062662,NA
1782,-0.291773,NA
1783,1.38177596,NA
1784,2.12745041,NA
1785,2.01290169,NA
1786,0.9113422,NA
1787,0.62391176,NA
1788,0.41129349,NA
1789,0.78787343,NA
1790,-1.0655554,NA
1791,1.15800789,NA
1792,1.09982389,NA
1793,1.94278553,NA
1794,0.10950475,NA
1795,1.55318123,NA
1796,0.95282945,NA
1797,0.78039118,NA
1798,0.52573437,NA
1799,1.453157,NA
1800,1.56390075,NA
1801,0.88383368,NA
1802,1.68882975,NA
1803,0.60254853,NA
1804,2.04463417,NA
1805,0.90436038,NA
1806,-0.3294019,NA
1807,0.49244664,NA
1808,-0.0064888,NA
1809,1.33270282,NA
1810,1.77969428,NA
1811,1.5396454,NA
1812,0.9735593,0.494014101
1813,0.79244063,0.440343278
1814,0.2738758,0.85264189
1815,2.15850908,2.304048468
1816,2.28206189,1.300061837
1817,1.38293722,2.043710231
1818,1.0880557,1.123244983
1819,0.20795981,0.44548638
1820,-0.2748426,1.035307687
1821,1.02086512,1.180825893
1822,0.32979055,0.651300174
1823,0.54313582,0.820535183
1824,1.48662413,0.476118004
1825,1.0567311,0.509148383
1826,0.59467851,0.829740791
1827,1.09949739,0.966799795
1828,1.06684364,0.733271053
1829,0.325766,0.407197325
1830,0.95347361,0.80561665
1831,1.35044297,1.570824013
1832,1.19365486,1.2702472
1833,1.93025973,2.643383671
1834,0.80209846,0.435705804
1835,1.37932635,1.255350365
1836,0.22155837,-0.057988863
1837,1.77152905,2.197277429
1838,1.08235686,0.992995552
1839,2.08999633,2.031808895
1840,1.07440516,1.148869043
1841,-0.430468,-0.364197778
1842,-0.1102514,-0.209961858
1843,0.06852848,0.998694339
1844,1.01821553,1.120883747
1845,1.31392067,1.163602719
1846,1.61855335,2.475059527
1847,-0.6791819,-0.388613408
1848,0.5894996,0.394013463
1849,0.95217467,1.597429539
1850,1.58996733,2.05490971
1851,0.769886,1.094932921
1852,1.80648463,1.239503489
1853,1.13992948,1.08356103
1854,0.83608876,0.839589104
1855,0.58126879,0.862416313
1856,0.97348405,1.024390003
1857,1.09087747,0.84021354
1858,1.6955597,1.018555444
1859,1.13819515,1.57779475
1860,0.94143217,1.161957724
1861,1.16286766,1.055707488
1862,0.44930745,0.92007836
1863,-0.2501591,-0.698368623
1864,-0.3469789,-0.290416498
1865,0.83491187,1.142177116
1866,0.9143749,0.290361154
1867,1.2423786,2.326331079
1868,2.40829634,2.444298891
1869,1.59231896,1.305820079
1870,1.17019402,1.399323154
1871,1.21517486,0.831682496
1872,0.12333934,-0.110270407
1873,-0.0411771,0.627301406
1874,1.63542743,2.221933697
1875,1.74094955,1.547555109
1876,1.46773255,1.19544736
1877,1.48237415,2.325799644
1878,0.34432659,-0.355409649
1879,0.49002865,0.8523065
1880,0.85630012,0.57453119
1881,-0.0945962,-0.463108299
1882,1.11953592,0.388491643
1883,0.94844387,0.390726106
1884,1.24329913,1.326605785
1885,1.70078112,1.07901109
1886,1.03822483,0.813905365
1887,0.8638879,1.707000107
1888,1.6215622,2.749369298
1889,1.78934977,2.378615717
1890,1.15613201,2.585263006
1891,1.60879796,2.115375205
1892,0.91649776,-0.936026453
1893,-0.4634145,-1.131067161
1894,0.43436926,0.172533429
1895,-0.4838871,-0.57364294
1896,0.92917536,0.497088757
1897,0.99605703,0.632556462
1898,2.51858718,2.321846845
1899,2.23376248,1.635758422
1900,0.47258049,0.190934249
1901,1.37007857,1.722328297
1902,0.20384265,0.175596246
1903,1.14818802,1.192643317
1904,-0.5688825,-0.153291874
1905,1.29550367,1.678822794
1906,1.22150597,1.480402557
1907,1.45383052,0.662813321
1908,1.61026832,1.891239368
1909,1.01452682,1.891005726
1910,0.22037612,0.053221037
1911,0.37682398,0.669901906
1912,1.02100174,1.441550217
1913,0.77573025,0.889762704
1914,1.26316179,0.528964114
1915,1.96438629,1.34367275
1916,0.84945491,1.508708384
1917,1.26117402,0.841497773
1918,0.37297669,0.460834282
1919,1.03886397,2.494526812
1920,1.20308054,2.403026955
1921,0.97078937,0.321394511
1922,1.21782896,1.025129886
1923,0.42308588,0.151636446
1924,1.12904006,0.871177801
1925,-0.3847848,-0.722437046
1926,1.1575067,0.875944597
1927,0.73938782,0.335075079
1928,1.07839563,0.748888796
1929,1.13466925,0.968282183
1930,1.32630016,1.460801121
1931,1.50327352,0.822492225
1932,1.66712168,2.300652363
1933,1.21125836,0.314541404
1934,0.22262342,0.113377742
1935,1.73745724,2.395499558
1936,1.38994787,1.923019901
1937,1.1004135,1.575667767
1938,0.75748338,0.520040596
1939,-0.2804868,0.313839544
1940,1.17584809,0.715995827
1941,1.83135523,1.749979499
1942,1.51209948,1.354398554
1943,-0.5510608,0.097599754
1944,1.70765237,1.357560217
1945,2.44029852,1.264213394
1946,1.18354678,0.893480108
1947,0.81741256,1.194460689
1948,-0.1685553,0.585074794
1949,1.39155525,0.958060452
1950,1.12772636,2.788078321
1951,-0.5349777,-0.964243072
1952,2.41441154,1.169209604
1953,1.06854289,1.370118567
1954,-1.1914395,-1.005797476
1955,1.2049436,1.396381655
1956,-0.0068992,-0.38506023
1957,1.45333838,1.559585049
1958,1.66017899,2.202086728
1959,1.81588023,3.329444407
1960,1.02244323,3.460840735
1961,-0.3154332,-1.406224418
1962,0.67273861,0.150024839
1963,0.64563781,-1.403490398
1964,1.78845444,0.841623701
1965,1.95557082,1.799138614
1966,1.4409442,1.905182834
1967,0.63686744,0.772477792
1968,2.50469109,3.33797431
1969,0.91246684,-0.691913624
1970,1.39053399,2.401700048
1971,-0.7662964,-1.397493278
1972,0.46708889,2.698188336
1973,1.80253136,4.078204721
1974,-0.5905961,-1.40036906
1975,1.42167458,1.579805397
1976,0.79552698,0.652266998
1977,0.16591422,-0.772357419
1978,1.05371483,1.111741283
1979,2.22844217,1.522580343
1980,0.39113909,-0.273182607
1981,1.07893289,1.159687518
1982,-0.579234,-0.41156159
1983,1.05850647,1.390717967
1984,1.84393586,1.054566741
1985,1.86869703,1.263188426
1986,1.38623287,1.567806076
1987,1.85825877,2.722441818
1988,0.94934907,2.367156144
1989,0.36996569,0.603693554
1990,-0.1894764,-0.62560407
1991,1.44604178,1.048327188
1992,1.56904308,1.571681969
1993,1.38907045,0.850797971
1994,-0.2785756,-0.356532138
1995,1.41971508,1.723989569
