year,master_chronology,SLC02A
1902,0.071805527,0.977550347
1903,1.178792732,1.867287664
1904,-0.745138868,-0.186397211
1905,1.197805194,1.809362204
1906,1.10940362,1.074109731
1907,1.426087773,1.34928488
1908,1.748460419,1.985484552
1909,1.174794915,0.906929325
1910,0.125567498,0.342345079
1911,0.711881934,1.322885877
1912,1.27132117,1.230189525
1913,0.691233919,0.830638219
1914,1.382665225,1.06959881
1915,1.732319519,1.096894006
1916,0.893143726,1.57257745
1917,1.049950403,1.026788388
1918,0.224476759,-0.025736614
1919,0.893478456,1.092459964
1920,1.378306981,2.455171341
1921,0.900440884,0.460037075
1922,1.408590281,1.318647822
1923,0.565047162,0.114088761
1924,1.191331802,1.711545107
1925,-0.58347509,-0.752076039
1926,0.851354918,0.392958573
1927,0.717811486,0.662189799
1928,0.967880783,0.79422677
1929,1.135879111,0.535419571
1930,1.559856895,2.006672017
1931,1.131062812,0.637735348
1932,1.994332073,4.372009508
1933,1.101050595,0.858765473
1934,0.379215038,0.763683968
1935,1.705598117,1.010057403
1936,1.607912239,1.192671031
1937,1.058099801,1.058057431
1938,0.895420436,0.654612204
1939,-0.183998344,-0.165782489
1940,1.268929541,1.15891399
1941,1.558093524,0.882928258
1942,1.317537453,1.202964494
1943,-0.364800898,-0.658144252
1944,1.739215748,0.868692617
1945,2.049311194,3.235283028
1946,0.941737657,1.762216921
1947,0.915340876,0.179477865
1948,-0.089891694,-0.374718245
1949,1.137755848,1.14447455
1950,1.650919985,2.543064751
1951,-0.100958498,-0.28057777
1952,2.210243604,1.417856314
1953,1.141828302,1.290961692
1954,-1.117592305,-0.821318336
1955,1.423155646,1.341327849
1956,-0.012838633,0.43598702
1957,1.529371717,1.182979826
1958,1.798501595,1.989767554
1959,1.67749332,1.989148026
1960,1.062148523,1.391976086
1961,0.035677048,-0.396975813
1962,0.677321915,0.764653606
1963,0.638175174,0.680412362
1964,1.671288978,1.203642534
1965,1.900369556,1.390046914
1966,1.15216592,0.974530776
1967,0.649502574,1.454530205
1968,2.526745791,2.204733767
1969,1.069919454,0.352447216
1970,1.430553628,2.306992989
1971,-0.455164877,0.454038132
1972,0.366841352,0.069633114
1973,1.465859227,1.840943912
1974,-0.77702268,0.611539766
1975,1.739155678,1.088336366
1976,0.905693344,0.715001423
1977,0.367188309,-0.596487666
1978,0.930551558,1.745533481
1979,1.899309126,0.964746455
1980,0.182984535,0.283842013
1981,1.345804851,2.684421607
1982,-0.388838426,-0.224564675
1983,0.912858616,0.104163398
1984,1.757336179,2.455951804
1985,1.793745542,1.407818061
1986,1.312615551,2.301941341
1987,1.743339738,0.715679673
1988,1.006782686,0.411728809
1989,0.449418745,0.318289857
1990,-0.192470753,0.706061595
1991,1.452269704,2.259641556
1992,1.510470846,1.884882232
1993,1.39948708,0.507322834
1994,-0.236549107,-0.632596571
1995,1.370314915,1.747377394
