year,master_chronology,SLC02B
1909,1.174794915,1.206102623
1910,0.125567498,-0.091953124
1911,0.711881934,0.499710114
1912,1.27132117,1.487319208
1913,0.691233919,0.869667505
1914,1.382665225,1.202319724
1915,1.732319519,1.486646287
1916,0.893143726,2.189052465
1917,1.049950403,2.315195934
1918,0.224476759,0.2886754
1919,0.893478456,1.185882796
1920,1.378306981,1.865109051
1921,0.900440884,0.596436881
1922,1.408590281,0.30117417
1923,0.565047162,-0.503269506
1924,1.191331802,0.674865012
1925,-0.58347509,0.374999777
1926,0.851354918,0.864559964
1927,0.717811486,0.588572662
1928,0.967880783,2.293989674
1929,1.135879111,1.546002023
1930,1.559856895,0.649786522
1931,1.131062812,2.362670592
1932,1.994332073,0.331434786
1933,1.101050595,0.899287676
1934,0.379215038,0.320570594
1935,1.705598117,1.50056847
1936,1.607912239,1.052310494
1937,1.058099801,1.264947968
1938,0.895420436,1.089805041
1939,-0.183998344,0.44509106
1940,1.268929541,1.526228224
1941,1.558093524,1.815276385
1942,1.317537453,1.39212924
1943,-0.364800898,-0.654040954
1944,1.739215748,0.823713488
1945,2.049311194,2.40539881
1946,0.941737657,1.487654157
1947,0.915340876,-0.60042702
1948,-0.089891694,-0.183080459
1949,1.137755848,1.997207144
1950,1.650919985,2.694887261
1951,-0.100958498,-0.268371348
1952,2.210243604,2.543899189
1953,1.141828302,0.924254234
1954,-1.117592305,-0.845768314
1955,1.423155646,0.859915989
1956,-0.012838633,0.150002784
1957,1.529371717,1.268703861
1958,1.798501595,1.992283045
1959,1.67749332,1.300132842
1960,1.062148523,1.014833422
1961,0.035677048,-0.923555134
1962,0.677321915,0.804624981
1963,0.638175174,0.641177994
1964,1.671288978,2.065790867
1965,1.900369556,1.723711108
1966,1.15216592,1.066856148
1967,0.649502574,0.58134562
1968,2.526745791,3.471923337
1969,1.069919454,0.168237362
1970,1.430553628,1.984792009
1971,-0.455164877,0.075369809
1972,0.366841352,0.239381738
1973,1.465859227,2.293501406
1974,-0.77702268,-0.72425823
1975,1.739155678,1.971346694
1976,0.905693344,1.198193799
1977,0.367188309,-0.345858223
1978,0.930551558,1.220741355
1979,1.899309126,2.001133274
1980,0.182984535,0.066138872
1981,1.345804851,1.334795218
1982,-0.388838426,-1.528073275
1983,0.912858616,1.505673918
1984,1.757336179,1.143853877
1985,1.793745542,1.563688651
1986,1.312615551,0.552198906
1987,1.743339738,2.109342803
1988,1.006782686,1.931054322
1989,0.449418745,0.766887663
1990,-0.192470753,-0.006724082
1991,1.452269704,1.309737461
1992,1.510470846,1.629996574
1993,1.39948708,1.466742762
1994,-0.236549107,-0.546406006
1995,1.370314915,1.740002768
