year,master_chronology,SLC03B
1909,1.174794915,1.190261754
1910,0.125567498,-0.285024905
1911,0.711881934,0.587053828
1912,1.27132117,1.249039526
1913,0.691233919,0.900865464
1914,1.382665225,0.591332105
1915,1.732319519,2.051840092
1916,0.893143726,2.261274648
1917,1.049950403,1.102829983
1918,0.224476759,-0.252745773
1919,0.893478456,NA
1920,1.378306981,NA
1921,0.900440884,NA
1922,1.408590281,NA
1923,0.565047162,NA
1924,1.191331802,NA
1925,-0.58347509,NA
1926,0.851354918,NA
1927,0.717811486,NA
1928,0.967880783,NA
1929,1.135879111,NA
1930,1.559856895,NA
1931,1.131062812,NA
1932,1.994332073,NA
1933,1.101050595,NA
1934,0.379215038,NA
1935,1.705598117,NA
1936,1.607912239,NA
1937,1.058099801,NA
1938,0.895420436,NA
1939,-0.183998344,NA
1940,1.268929541,NA
1941,1.558093524,NA
1942,1.317537453,NA
1943,-0.364800898,NA
1944,1.739215748,NA
1945,2.049311194,NA
1946,0.941737657,NA
1947,0.915340876,NA
1948,-0.089891694,NA
1949,1.137755848,NA
1950,1.650919985,NA
1951,-0.100958498,NA
1952,2.210243604,NA
1953,1.141828302,NA
1954,-1.117592305,NA
1955,1.423155646,NA
1956,-0.012838633,NA
1957,1.529371717,NA
1958,1.798501595,NA
1959,1.67749332,NA
1960,1.062148523,NA
1961,0.035677048,NA
1962,0.677321915,NA
1963,0.638175174,NA
1964,1.671288978,NA
1965,1.900369556,NA
1966,1.15216592,NA
1967,0.649502574,NA
1968,2.526745791,NA
1969,1.069919454,NA
1970,1.430553628,NA
1971,-0.455164877,NA
1972,0.366841352,NA
1973,1.465859227,NA
1974,-0.77702268,NA
1975,1.739155678,NA
1976,0.905693344,NA
1977,0.367188309,NA
1978,0.930551558,NA
1979,1.899309126,NA
1980,0.182984535,NA
1981,1.345804851,NA
1982,-0.388838426,NA
1983,0.912858616,NA
1984,1.757336179,NA
1985,1.793745542,NA
1986,1.312615551,NA
1987,1.743339738,NA
1988,1.006782686,NA
1989,0.449418745,NA
1990,-0.192470753,NA
1991,1.452269704,NA
1992,1.510470846,NA
1993,1.39948708,NA
1994,-0.236549107,NA
1995,1.370314915,NA
